feature,mean_abs_shap
"labvalues_bilirubin,_total_last_m",0.0
"labvalues_bilirubin,_total_rate_change_m",0.0
"labvalues_bilirubin,_total_coeff_m",0.0
labvalues_c-reactive_protein_mean_m,0.0
labvalues_c-reactive_protein_median_m,0.0
labvalues_c-reactive_protein_min_m,0.0
labvalues_c-reactive_protein_max_m,0.0
labvalues_c-reactive_protein_std_m,0.0
labvalues_c-reactive_protein_first_m,0.0
labvalues_c-reactive_protein_last_m,0.0
labvalues_c-reactive_protein_rate_change_m,0.0
labvalues_c-reactive_protein_coeff_m,0.0
labvalues_absolute_basophil_count_coeff,0.0
"labvalues_calcium,_total_median_m",0.0
"labvalues_calcium,_total_min_m",0.0
"labvalues_calcium,_total_max_m",0.0
"labvalues_calcium,_total_std_m",0.0
"labvalues_calcium,_total_first_m",0.0
"labvalues_calcium,_total_last_m",0.0
"labvalues_calcium,_total_rate_change_m",0.0
"labvalues_calcium,_total_coeff_m",0.0
labvalues_carboxyhemoglobin_mean_m,0.0
labvalues_carboxyhemoglobin_median_m,0.0
labvalues_carboxyhemoglobin_min_m,0.0
labvalues_carboxyhemoglobin_max_m,0.0
labvalues_carboxyhemoglobin_std_m,0.0
labvalues_carboxyhemoglobin_first_m,0.0
labvalues_carboxyhemoglobin_last_m,0.0
labvalues_carboxyhemoglobin_rate_change_m,0.0
labvalues_carboxyhemoglobin_coeff_m,0.0
labvalues_chloride_mean_m,0.0
labvalues_chloride_median_m,0.0
labvalues_chloride_min_m,0.0
labvalues_chloride_max_m,0.0
labvalues_chloride_std_m,0.0
labvalues_chloride_first_m,0.0
labvalues_chloride_last_m,0.0
labvalues_chloride_rate_change_m,0.0
labvalues_chloride_coeff_m,0.0
labvalues_absolute_eosinophil_count_median,0.0
labvalues_creatine_kinase_(ck)_median_m,0.0
labvalues_creatine_kinase_(ck)_min_m,0.0
labvalues_creatine_kinase_(ck)_max_m,0.0
labvalues_creatine_kinase_(ck)_std_m,0.0
labvalues_creatine_kinase_(ck)_first_m,0.0
labvalues_creatine_kinase_(ck)_last_m,0.0
