feature,importance_gain
entropy,610.0399780273438
prob_mortality365d,131.72531127929688
prob_mortality365d_isotonic,34.19895553588867
labvalues_troponin_t_mean_m,12.547786712646484
labvalues_hemoglobin_last,12.501876831054688
variance,11.965145111083984
labvalues_ptt_min,11.407746315002441
labvalues_lactate_std,11.153203964233398
labvalues_sodium_last,10.88735580444336
labvalues_albumin_mean,10.475818634033203
labvalues_base_excess_rate_change_m,9.619208335876465
labvalues_hemoglobin_first,9.553812026977539
demographics_age,9.523711204528809
labvalues_potassium_mean_m,9.273582458496094
labvalues_platelet_count_max,9.06362533569336
labvalues_alanine_aminotransferase_(alt)_mean_m,9.022645950317383
"labvalues_calcium,_total_max",9.006765365600586
labvalues_base_excess_max,8.978217124938965
vitals_o2sat_std,8.84364128112793
labvalues_glucose_last,8.712847709655762
demographics_gender,8.595564842224121
labvalues_lactate_min,8.55540943145752
vitals_temperature_last,8.508808135986328
labvalues_hematocrit_min,8.494563102722168
labvalues_sodium_mean_m,8.425633430480957
"labvalues_creatine_kinase,_mb_isoenzyme_mean",8.415122032165527
labvalues_hemoglobin_max,8.362361907958984
biometrics_weight,8.36043930053711
labvalues_base_excess_min,8.156704902648926
vitals_o2sat_median,8.110138893127441
labvalues_bicarbonate_max,8.0376615524292
vitals_heartrate_std,7.864967346191406
vitals_heartrate_first,7.828759670257568
biometrics_bmi,7.797276020050049
labvalues_absolute_lymphocyte_count_max,7.795668601989746
labvalues_troponin_t_mean,7.790584564208984
labvalues_pt_min,7.685338973999023
labvalues_glucose_min,7.595365524291992
labvalues_red_blood_cells_max,7.564072132110596
labvalues_urea_nitrogen_mean,7.435033321380615
labvalues_creatinine_mean,7.4260945320129395
vitals_o2sat_rate_change,7.362903594970703
labvalues_pco2_max,7.304211616516113
vitals_dbp_mean,7.279125213623047
labvalues_absolute_basophil_count_mean,7.2681050300598145
vitals_resprate_coeff,7.175920009613037
labvalues_sodium_min,7.152895450592041
vitals_sbp_rate_change,7.0950446128845215
labvalues_neutrophils_mean,7.0465521812438965
labvalues_base_excess_mean,7.002087593078613
demographics_ethnicity,6.98981237411499
vitals_sbp_median,6.947407245635986
biometrics_height,6.934350967407227
vitals_sbp_mean,6.923122406005859
vitals_sbp_std,6.918839454650879
labvalues_potassium_max,6.876365661621094
labvalues_base_excess_first,6.851920127868652
labvalues_pt_mean,6.841848850250244
labvalues_alkaline_phosphatase_mean,6.826169013977051
labvalues_lactate_max,6.719193458557129
labvalues_ptt_mean,6.663564682006836
labvalues_platelet_count_mean,6.643253803253174
labvalues_hematocrit_max,6.632846355438232
vitals_temperature_rate_change,6.5834174156188965
labvalues_eosinophils_min,6.567701816558838
labvalues_potassium_mean,6.553084850311279
"labvalues_calcium,_total_mean",6.529545307159424
labvalues_creatinine_min,6.46689510345459
vitals_heartrate_min,6.426426410675049
labvalues_magnesium_mean,6.415272235870361
labvalues_alanine_aminotransferase_(alt)_mean,6.374837398529053
labvalues_pt_max,6.34320592880249
labvalues_absolute_eosinophil_count_mean,6.317289352416992
labvalues_lymphocytes_mean,6.3160858154296875
vitals_temperature_mean_m,6.308725357055664
vitals_temperature_mean,6.2799553871154785
vitals_o2sat_last,6.272924900054932
labvalues_hematocrit_mean,6.262455463409424
vitals_heartrate_coeff,6.255486488342285
labvalues_red_blood_cells_mean,6.160007953643799
"labvalues_bilirubin,_direct_mean",6.111020088195801
vitals_sbp_coeff,5.987708568572998
vitals_resprate_median,5.975040912628174
vitals_o2sat_coeff,5.960578918457031
vitals_temperature_min,5.8916215896606445
labvalues_oxygen_saturation_mean,5.889029026031494
vitals_o2sat_max,5.8803887367248535
labvalues_bicarbonate_mean,5.847609519958496
vitals_temperature_max,5.795925140380859
labvalues_white_blood_cells_mean,5.79485559463501
labvalues_eosinophils_mean,5.744943618774414
labvalues_potassium_first,5.7084221839904785
vitals_dbp_rate_change,5.707327365875244
labvalues_creatine_kinase_(ck)_mean,5.700028896331787
labvalues_absolute_basophil_count_min,5.675593376159668
"labvalues_bilirubin,_total_mean",5.642237663269043
labvalues_lactate_mean,5.592014789581299
labvalues_creatinine_max,5.591773986816406
labvalues_glucose_mean,5.566462993621826
vitals_sbp_min,5.557058334350586
labvalues_albumin_mean_m,5.552883625030518
vitals_resprate_max,5.544230937957764
labvalues_rdw_max,5.537651062011719
vitals_acuity,5.501898765563965
labvalues_bicarbonate_rate_change,5.479815483093262
labvalues_bicarbonate_min,5.479255199432373
labvalues_pco2_min,5.462937831878662
labvalues_ph_max,5.461606025695801
labvalues_absolute_lymphocyte_count_mean,5.4392828941345215
labvalues_albumin_min,5.3809895515441895
vitals_dbp_first,5.380743980407715
vitals_resprate_last,5.352202892303467
labvalues_chloride_mean,5.299232482910156
vitals_o2sat_first,5.291611194610596
labvalues_rdw_mean,5.286994934082031
labvalues_c-reactive_protein_mean,5.262403964996338
vitals_heartrate_median,5.256763458251953
vitals_resprate_first,5.232977867126465
vitals_resprate_std,5.204075813293457
labvalues_oxygen_saturation_max,5.189743995666504
vitals_sbp_last,5.1803741455078125
vitals_dbp_max,5.168033599853516
vitals_dbp_median,5.166722297668457
labvalues_hemoglobin_rate_change,5.1500420570373535
labvalues_base_excess_last,5.146024703979492
labvalues_lactate_mean_m,5.139591693878174
vitals_resprate_mean,5.099694728851318
labvalues_red_blood_cells_last,5.0919880867004395
labvalues_basophils_mean,5.081422805786133
labvalues_glucose_max,4.934503555297852
vitals_heartrate_max,4.928647518157959
labvalues_potassium_std,4.923736572265625
biometrics_height_m,4.919829368591309
labvalues_glucose_mean_m,4.91847038269043
vitals_dbp_coeff,4.891106605529785
labvalues_white_blood_cells_min,4.890525817871094
vitals_dbp_std,4.805363655090332
vitals_heartrate_rate_change,4.7697343826293945
vitals_resprate_rate_change,4.754205226898193
labvalues_hemoglobin_mean,4.742739677429199
vitals_o2sat_min,4.732272624969482
labvalues_phosphate_mean,4.694908142089844
vitals_temperature_first,4.617835998535156
labvalues_asparate_aminotransferase_(ast)_mean,4.607283115386963
vitals_sbp_max,4.600293159484863
vitals_dbp_last,4.595980167388916
