feature,mean_abs_shap
"labvalues_creatine_kinase,_mb_isoenzyme_first",0.0
"labvalues_creatine_kinase,_mb_isoenzyme_std",0.0
"labvalues_creatine_kinase,_mb_isoenzyme_max",0.0
"labvalues_creatine_kinase,_mb_isoenzyme_min",0.0
"labvalues_creatine_kinase,_mb_isoenzyme_median",0.0
labvalues_creatine_kinase_(ck)_coeff,0.0
labvalues_creatine_kinase_(ck)_rate_change,0.0
labvalues_creatine_kinase_(ck)_last,0.0
labvalues_creatine_kinase_(ck)_first,0.0
labvalues_creatine_kinase_(ck)_std,0.0
labvalues_creatine_kinase_(ck)_max,0.0
labvalues_creatine_kinase_(ck)_min,0.0
labvalues_creatine_kinase_(ck)_median,0.0
labvalues_chloride_coeff,0.0
labvalues_bands_coeff,0.0
labvalues_bands_rate_change,0.0
labvalues_bands_last,0.0
labvalues_bands_first,0.0
labvalues_bands_std,0.0
labvalues_bands_max,0.0
labvalues_bands_min,0.0
labvalues_bands_median,0.0
labvalues_bands_mean,0.0
labvalues_asparate_aminotransferase_(ast)_coeff,0.0
labvalues_asparate_aminotransferase_(ast)_rate_change,0.0
labvalues_asparate_aminotransferase_(ast)_last,0.0
labvalues_asparate_aminotransferase_(ast)_first,0.0
"labvalues_creatine_kinase,_mb_isoenzyme_coeff",0.0
"labvalues_creatine_kinase,_mb_isoenzyme_rate_change",0.0
labvalues_eosinophils_coeff,0.0
labvalues_eosinophils_rate_change,0.0
labvalues_eosinophils_last,0.0
labvalues_eosinophils_first,0.0
labvalues_eosinophils_std,0.0
labvalues_eosinophils_max,0.0
labvalues_eosinophils_min,0.0
labvalues_eosinophils_median,0.0
labvalues_creatinine_coeff,0.0
labvalues_creatinine_rate_change,0.0
labvalues_creatinine_first,0.0
labvalues_creatinine_max,0.0
labvalues_creatinine_median,0.0
labvalues_base_excess_min,0.0
labvalues_base_excess_median,0.0
labvalues_free_calcium_last,0.0
labvalues_free_calcium_first,0.0
labvalues_free_calcium_std,0.0
labvalues_free_calcium_max,0.0
labvalues_free_calcium_min,0.0
labvalues_free_calcium_median,0.0
labvalues_free_calcium_mean,0.0
"labvalues_fibrinogen,_functional_coeff",0.0
"labvalues_fibrinogen,_functional_rate_change",0.0
"labvalues_fibrinogen,_functional_last",0.0
"labvalues_fibrinogen,_functional_first",0.0
"labvalues_fibrinogen,_functional_std",0.0
"labvalues_fibrinogen,_functional_max",0.0
"labvalues_fibrinogen,_functional_min",0.0
"labvalues_fibrinogen,_functional_median",0.0
labvalues_hematocrit_coeff,0.0
labvalues_hematocrit_rate_change,0.0
labvalues_hematocrit_last,0.0
labvalues_hematocrit_first,0.0
labvalues_hematocrit_std,0.0
labvalues_hematocrit_median,0.0
labvalues_glucose_coeff,0.0
labvalues_glucose_rate_change,0.0
labvalues_glucose_median,0.0
labvalues_free_calcium_coeff,0.0
labvalues_free_calcium_rate_change,0.0
labvalues_asparate_aminotransferase_(ast)_min,0.0
labvalues_asparate_aminotransferase_(ast)_median,0.0
labvalues_alkaline_phosphatase_coeff,0.0
labvalues_alkaline_phosphatase_rate_change,0.0
labvalues_alkaline_phosphatase_last,0.0
labvalues_alkaline_phosphatase_first,0.0
labvalues_alkaline_phosphatase_std,0.0
labvalues_alkaline_phosphatase_max,0.0
labvalues_alkaline_phosphatase_min,0.0
labvalues_alkaline_phosphatase_median,0.0
labvalues_albumin_coeff,0.0
labvalues_albumin_rate_change,0.0
labvalues_hemoglobin_coeff,0.0
labvalues_hemoglobin_std,0.0
labvalues_hemoglobin_median,0.0
labvalues_lymphocytes_median,0.0
labvalues_lactate_first,0.0
labvalues_lactate_median,0.0
labvalues_inr(pt)_coeff,0.0
labvalues_inr(pt)_rate_change,0.0
labvalues_inr(pt)_last,0.0
labvalues_inr(pt)_first,0.0
labvalues_inr(pt)_std,0.0
labvalues_inr(pt)_max,0.0
labvalues_inr(pt)_min,0.0
labvalues_inr(pt)_median,0.0
labvalues_asparate_aminotransferase_(ast)_std,0.0
labvalues_asparate_aminotransferase_(ast)_max,0.0
labvalues_neutrophils_median,0.0
labvalues_magnesium_coeff,0.0
labvalues_magnesium_rate_change,0.0
labvalues_magnesium_last,0.0
labvalues_magnesium_first,0.0
labvalues_magnesium_std,0.0
labvalues_magnesium_max,0.0
labvalues_magnesium_min,0.0
labvalues_magnesium_median,0.0
labvalues_lymphocytes_coeff,0.0
labvalues_lymphocytes_rate_change,0.0
labvalues_lymphocytes_last,0.0
labvalues_lymphocytes_first,0.0
labvalues_lymphocytes_std,0.0
labvalues_lymphocytes_max,0.0
labvalues_lymphocytes_min,0.0
labvalues_pt_median,0.0
labvalues_oxygen_saturation_coeff,0.0
labvalues_oxygen_saturation_rate_change,0.0
labvalues_oxygen_saturation_last,0.0
labvalues_oxygen_saturation_first,0.0
labvalues_oxygen_saturation_std,0.0
labvalues_oxygen_saturation_min,0.0
labvalues_oxygen_saturation_median,0.0
labvalues_oxygen_saturation_mean,0.0
labvalues_neutrophils_coeff,0.0
labvalues_neutrophils_rate_change,0.0
labvalues_neutrophils_last,0.0
labvalues_neutrophils_first,0.0
labvalues_neutrophils_std,0.0
labvalues_neutrophils_min,0.0
labvalues_phosphate_std,0.0
labvalues_phosphate_min,0.0
labvalues_phosphate_median,0.0
labvalues_ptt_coeff,0.0
labvalues_ptt_rate_change,0.0
labvalues_ptt_last,0.0
labvalues_ptt_first,0.0
labvalues_ptt_std,0.0
labvalues_ptt_max,0.0
labvalues_ptt_median,0.0
labvalues_pt_coeff,0.0
labvalues_pt_rate_change,0.0
labvalues_pt_last,0.0
labvalues_pt_first,0.0
labvalues_pt_std,0.0
labvalues_albumin_last,0.0
labvalues_albumin_first,0.0
labvalues_albumin_std,0.0
labvalues_albumin_max,0.0
labvalues_albumin_median,0.0
labvalues_alanine_aminotransferase_(alt)_coeff,0.0
labvalues_alanine_aminotransferase_(alt)_rate_change,0.0
labvalues_alanine_aminotransferase_(alt)_last,0.0
labvalues_alanine_aminotransferase_(alt)_first,0.0
labvalues_alanine_aminotransferase_(alt)_std,0.0
labvalues_alanine_aminotransferase_(alt)_max,0.0
labvalues_alanine_aminotransferase_(alt)_median,0.0
labvalues_phosphate_coeff,0.0
labvalues_phosphate_rate_change,0.0
labvalues_phosphate_last,0.0
labvalues_phosphate_first,0.0
labvalues_rdw_last,0.0
labvalues_rdw_first,0.0
labvalues_rdw_std,0.0
labvalues_rdw_max,0.0
labvalues_rdw_min,0.0
labvalues_rdw_median,0.0
labvalues_potassium_coeff,0.0
labvalues_potassium_std,0.0
labvalues_potassium_median,0.0
labvalues_platelet_count_coeff,0.0
labvalues_platelet_count_rate_change,0.0
labvalues_platelet_count_last,0.0
labvalues_platelet_count_std,0.0
labvalues_platelet_count_median,0.0
labvalues_sodium_coeff,0.0
labvalues_sodium_rate_change,0.0
labvalues_sodium_last,0.0
labvalues_sodium_std,0.0
labvalues_sodium_median,0.0
labvalues_red_blood_cells_coeff,0.0
labvalues_red_blood_cells_rate_change,0.0
labvalues_red_blood_cells_last,0.0
labvalues_red_blood_cells_first,0.0
labvalues_red_blood_cells_std,0.0
labvalues_red_blood_cells_median,0.0
labvalues_rdw_coeff,0.0
labvalues_rdw_rate_change,0.0
labvalues_absolute_lymphocyte_count_rate_change,0.0
labvalues_absolute_lymphocyte_count_last,0.0
labvalues_absolute_lymphocyte_count_first,0.0
labvalues_absolute_lymphocyte_count_std,0.0
labvalues_absolute_lymphocyte_count_max,0.0
labvalues_absolute_lymphocyte_count_min,0.0
labvalues_absolute_lymphocyte_count_median,0.0
labvalues_absolute_eosinophil_count_coeff,0.0
labvalues_absolute_eosinophil_count_rate_change,0.0
labvalues_absolute_eosinophil_count_first,0.0
labvalues_absolute_eosinophil_count_std,0.0
labvalues_absolute_eosinophil_count_max,0.0
labvalues_absolute_eosinophil_count_min,0.0
labvalues_troponin_t_min,0.0
labvalues_troponin_t_median,0.0
labvalues_white_blood_cells_median,0.0
labvalues_urea_nitrogen_coeff,0.0
labvalues_urea_nitrogen_rate_change,0.0
labvalues_urea_nitrogen_last,0.0
labvalues_urea_nitrogen_first,0.0
labvalues_urea_nitrogen_std,0.0
labvalues_urea_nitrogen_max,0.0
labvalues_urea_nitrogen_median,0.0
labvalues_troponin_t_coeff,0.0
labvalues_troponin_t_rate_change,0.0
labvalues_troponin_t_last,0.0
labvalues_troponin_t_first,0.0
labvalues_troponin_t_std,0.0
labvalues_troponin_t_max,0.0
labvalues_absolute_lymphocyte_count_coeff,0.0
labvalues_ph_first,0.0
labvalues_ph_std,0.0
labvalues_ph_min,0.0
labvalues_ph_median,0.0
labvalues_pco2_coeff,0.0
labvalues_pco2_rate_change,0.0
labvalues_pco2_std,0.0
labvalues_pco2_median,0.0
labvalues_white_blood_cells_coeff,0.0
labvalues_white_blood_cells_rate_change,0.0
labvalues_white_blood_cells_first,0.0
labvalues_white_blood_cells_std,0.0
vitals_heartrate_mean_m,0.0
vitals_temperature_coeff_m,0.0
vitals_temperature_rate_change_m,0.0
vitals_temperature_last_m,0.0
vitals_temperature_first_m,0.0
vitals_temperature_std_m,0.0
vitals_temperature_max_m,0.0
vitals_temperature_min_m,0.0
vitals_temperature_median_m,0.0
biometrics_weight_m,0.0
demographics_age_m,0.0
demographics_gender_m,0.0
labvalues_ph_coeff,0.0
labvalues_ph_rate_change,0.0
labvalues_ph_last,0.0
vitals_resprate_rate_change_m,0.0
vitals_resprate_last_m,0.0
vitals_resprate_first_m,0.0
vitals_resprate_std_m,0.0
